,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
1,al,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,28.1516239,0.7887614,3251.0909,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,29.8255323,0.9421392,2357.9641,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,16.9612582,0.535162,4917.7707,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,13.4056283,0.259472,17242.3239,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,20.8609992,0.5864763,4799.8175,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,14.0934844,0.5857286,3529.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,11.3138686,1.5643773,410.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,14.6176584,1.1360778,967.0073,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,18.5360962,0.3234547,14432.9999,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,23.2653329,0.570251,5489.9556,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,11.9127517,1.0840189,893.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,33.0468523,0.7998765,3458.2405,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,35.9243083,1.1269071,1812.6146,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,23.8884191,0.440315,9378.0229,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,29.9686471,0.6046776,5739.9999,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,30.6952296,0.8906388,2681.8273,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,29.0134582,0.7642906,3525.8064,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,23.6652324,0.7421087,3280.1835,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,12.173828,0.4802346,4636.009,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,15.4811523,0.6215433,3386.9907,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,13.028169,0.8519803,1561.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,21.3025036,0.4340839,8897.0114,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,25.2538964,0.6823946,4053.6456,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,32.7618378,0.7023094,4466.0867,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,28.5918484,0.9916926,2076.0406,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,40.0533266,1.2566363,1520.4931,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,20.8490098,0.4712453,7431.0086,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,46.4344918,1.7158713,844.8051,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,34.9819071,1.0881965,1920.7157,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,13.8355342,0.8461648,1665.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,12.5889604,0.4601082,5197.9988,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,21.1499225,0.9654687,1789.0997,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,19.3649927,0.9239239,1829.231,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,12.535341,0.3162277,10964.0005,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,22.9476358,0.4303114,9549.0056,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,32.3027474,0.7962473,3449.17,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,16.1352092,0.5876083,3919.0285,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,16.6384891,0.3609494,10646.0064,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,16.3908971,1.1910818,965.991,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,23.539518,0.6422067,4364.0023,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,49.1342636,1.5931469,984.6869,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,30.2632338,0.6466428,5047.174,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,24.988696,0.3486072,15424.0178,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,33.1426524,0.9077268,2689.2186,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,18.6053445,0.4982577,6099.9389,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,10.9271335,1.1361608,754.0013,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,15.617503,0.4588971,6257.9679,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,35.9097824,0.6436082,5555.9894,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,28.7619139,1.017504,1979.0546,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-20,,2020-10-25,5,33.3613768,1.8107123,678.0646,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,29.0131579,1.6472729,759.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,27.8420917,0.7944527,3183.0959,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,30.8237226,0.9644711,2292.26,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,16.6865105,0.5354099,4849.6235,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,13.4110574,0.2609277,17056.3142,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,21.0885921,0.5941023,4714.8179,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,14.7883375,0.5944544,3566.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,12.278481,1.6533975,394.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,14.578596,1.1756473,901.0073,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,18.6297088,0.3251446,14338.9998,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,22.9802589,0.5656389,5531.9516,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,11.761427,1.0762304,896.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,33.2213671,0.8002564,3464.1503,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,36.5745382,1.1266211,1827.6235,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,24.0848561,0.4411041,9397.0221,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,30.7159455,0.6111352,5698.0025,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,30.7174699,0.8976922,2640.9142,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,28.9428874,0.7688479,3479.1127,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,23.9782189,0.7508658,3233.1835,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,12.4727276,0.4881709,4581.009,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,15.6716831,0.621994,3415.991,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,13.1163085,0.8490026,1581.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,21.584483,0.4375436,8840.9931,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,25.6324163,0.6844366,4069.1789,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,33.0849753,0.7051959,4451.7922,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,29.1021359,0.9957678,2080.8551,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,41.2636619,1.2700763,1502.5018,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,20.2511671,0.4683064,7364.0086,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,46.2261499,1.7641315,798.7244,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,35.5569701,1.102029,1886.7514,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,13.2379793,0.836352,1642.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,12.6961357,0.4605846,5224.9988,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,21.4840988,0.9736632,1779.333,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,19.6738751,0.9358928,1804.2407,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,12.7511529,0.3202283,10849.0001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,23.3252319,0.4340476,9493.0042,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,32.4499425,0.8008047,3418.1133,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,16.0240263,0.5862674,3915.0314,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,16.8946506,0.3652223,10526.0073,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,16.2406775,1.2042574,937.991,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,22.9742204,0.6410639,4306.0023,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,49.4684983,1.6176247,955.2904,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,30.8667498,0.6545397,4980.8773,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,25.2563433,0.3533661,15118.0236,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,32.7764965,0.9221419,2591.1239,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,18.6332532,0.4996588,6072.795,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,11.1910804,1.1413049,763.0013,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,15.9608736,0.4656562,6185.9646,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,35.784963,0.648861,5458.0055,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,29.6924424,1.0408098,1927.1041,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-21,,2020-10-26,5,34.3731187,1.8080909,690.0176,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,30.7640751,1.6908674,745.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,28.130734,0.7997315,3161.0828,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,29.8567118,0.9692559,2229.2111,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,16.8630051,0.5442116,4733.6235,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,13.2947613,0.2631264,16649.3381,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,21.8996754,0.6085948,4617.7881,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,15.6086957,0.6179959,3449.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,11.9109948,1.6594814,381.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,13.3957025,1.1315835,906.0073,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,18.758045,0.3301055,13984.9996,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,22.9047575,0.5703726,5427.9516,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,11.013986,1.0694063,857.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,33.0707972,0.8099334,3374.1291,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,36.678475,1.1372097,1795.8975,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,24.7223988,0.4457838,9364.9993,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,31.1260459,0.6190534,5594.003,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,30.4258629,0.9114922,2547.9144,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,29.2082764,0.7775417,3420.118,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,23.3976439,0.7630391,3078.3686,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,12.4972408,0.4938382,4484.01,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,15.7949882,0.6287836,3363.9908,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,12.2082019,0.8225745,1584.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,21.6090431,0.4411046,8705.9936,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,25.4947599,0.6856832,4040.0865,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,33.607536,0.7147471,4367.6788,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,29.4460376,1.0060672,2052.5527,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,40.8642735,1.282919,1468.234,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,20.4447638,0.4747631,7216.0078,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,48.2969689,1.8196862,754.1242,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,35.7367594,1.1203439,1829.6797,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,13.8198758,0.8603548,1609.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,13.3611481,0.4740131,5151.9988,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,22.2516826,0.9893821,1767.3629,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,19.500132,0.9578522,1710.9438,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,12.8206357,0.3234861,10681.0007,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,23.4401755,0.4401543,9263.0036,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,32.9374147,0.8139444,3334.113,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,16.2201883,0.5975322,3806.0341,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,17.0072945,0.3706531,10274.0064,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,16.1412081,1.2136317,918.99,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,23.1035221,0.6510785,4191.0024,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,49.9896423,1.6313742,939.3616,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,30.5224587,0.654406,4951.8723,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,25.3101102,0.3550621,14995.0224,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,32.7787731,0.9423798,2481.1167,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,19.1573676,0.5076763,6009.0037,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,11.1039638,1.1263934,778.0011,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,16.1967958,0.4730759,6064.9615,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,35.1896823,0.6512677,5377.0045,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,30.1591735,1.0601645,1874.0547,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-22,,2020-10-27,5,35.3799751,1.862591,659.0064,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,31.4863103,1.678167,766.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,27.7991929,0.8025692,3116.0851,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,30.3296526,0.9820256,2191.1382,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,16.9232561,0.5511262,4628.7237,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,13.4485619,0.2653356,16533.2786,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,22.212165,0.614829,4570.8182,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,16.622807,0.6366874,3419.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,13.8676845,1.745589,392.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,14.0264026,1.1524253,908.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,18.7128372,0.3321348,13788.9992,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,23.4440244,0.5757696,5413.9436,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,11.6996508,1.0972966,858.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,33.2452512,0.8208939,3293.3487,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,37.9418087,1.1498448,1780.8966,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,24.9032428,0.4484084,9300.999,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,31.3491071,0.6226585,5551.0031,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,30.5055929,0.9205098,2501.9148,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,28.9536734,0.7671686,3495.1322,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,22.7016072,0.7669378,2983.368,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,12.9413344,0.5033966,4446.0105,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,15.3995837,0.6245506,3339.9981,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,11.9808307,0.8211334,1564.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,21.9629967,0.4466052,8592.9953,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,25.7360674,0.6867141,4052.922,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,33.3169064,0.7159921,4333.7512,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,29.4761229,1.0196125,1999.5684,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,42.1331935,1.3195354,1400.27,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,20.8837661,0.479572,7184.0077,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,47.7385847,1.8036061,766.9505,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,35.8028795,1.1313397,1795.7566,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,14.2549261,0.8678163,1623.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,13.4863274,0.4774157,5118.9988,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,22.8481181,1.008167,1734.3311,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,20.7660081,0.9914119,1674.0032,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,13.0190128,0.3272824,10572.0006,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,23.676728,0.4441136,9162.003,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,33.0477016,0.814147,3338.1133,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,15.3630885,0.5902636,3732.0404,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,17.1540786,0.3760044,10052.0057,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,16.1877569,1.2250826,903.9895,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,22.7991125,0.6543291,4111.0026,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,48.4026132,1.6490625,918.3797,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,30.2298705,0.6558196,4903.849,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,25.4414477,0.3568729,14894.025,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,33.7153855,0.9481312,2486.0165,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,19.3017417,0.5119547,5942.8895,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,11.7834245,1.1514698,784.001,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,16.3310192,0.4749259,6057.9562,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,35.5574348,0.6531057,5372.0043,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,29.6808878,1.0525152,1884.0548,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-23,,2020-10-28,5,36.5234669,1.8699849,662.9931,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,33.0872483,1.7250366,744.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,28.1537482,0.8131571,3059.0842,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,31.4702497,0.9907178,2197.2498,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,17.697952,0.566126,4544.7237,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,13.4715853,0.2674432,16297.2481,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,22.5491341,0.6240344,4484.7585,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,16.839455,0.6441482,3375.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,13.3251834,1.6824919,408.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,14.6992054,1.1936641,880.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,18.6514616,0.3335706,13635.9994,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,23.2606577,0.5739879,5417.9448,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,11.8181818,1.1246082,824.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,33.0587919,0.8280856,3227.2314,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,36.7680687,1.1496943,1758.9056,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,24.6073534,0.4467579,9294.9989,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,31.2703118,0.6223445,5549.0019,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,30.6651335,0.926676,2475.9434,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-24,,2020-10-29,5,29.1229526,0.7709975,3472.4428,state,fb-survey
